book,chapter,verse_number,verse_text
Proverbs,18,4,but only in revealing his own opinion.
Proverbs,18,5,"When wickedness comes, contempt also comes,"
Proverbs,18,6,and with shame comes disgrace.
Proverbs,18,7,The words of a man’s mouth are like deep waters.
Proverbs,18,8,The fountain of wisdom is like a flowing brook.
Proverbs,18,9,"To be partial to the faces of the wicked is not good,"
Proverbs,18,10,nor to deprive the innocent of justice.
Proverbs,18,11,"A fool’s lips come into strife,"
Proverbs,18,12,and his mouth invites beatings.
Proverbs,18,13,"A fool’s mouth is his destruction,"
Proverbs,18,14,and his lips are a snare to his soul.
Proverbs,18,15,The words of a gossip are like dainty morsels:
Proverbs,18,16,they go down into a person’s innermost parts.
Proverbs,18,17,One who is slack in his work
Proverbs,18,18,is brother to him who is a master of destruction.
Proverbs,18,19,Yahweh’s name is a strong tower:
Proverbs,18,20,"the righteous run to him, and are safe."
Proverbs,18,21,"The rich man’s wealth is his strong city,"
Proverbs,18,22,like an unscalable wall in his own imagination.
Proverbs,18,23,"Before destruction the heart of man is proud,"
Proverbs,18,24,but before honor is humility.
Proverbs,18,25,"He who gives answer before he hears,"
Proverbs,18,26,that is folly and shame to him.
Proverbs,18,27,"A man’s spirit will sustain him in sickness,"
Proverbs,18,28,"but a crushed spirit, who can bear?"
Proverbs,18,29,The heart of the discerning gets knowledge.
Proverbs,18,30,The ear of the wise seeks knowledge.
Proverbs,18,31,"A man’s gift makes room for him,"
Proverbs,18,32,and brings him before great men.
Proverbs,18,33,He who pleads his cause first seems right;
Proverbs,18,34,until another comes and questions him.
Proverbs,18,35,"The lot settles disputes,"
Proverbs,18,36,and keeps strong ones apart.
Proverbs,18,37,A brother offended is more difficult than a fortified city;
Proverbs,18,38,and disputes are like the bars of a fortress.
Proverbs,18,39,A man’s stomach is filled with the fruit of his mouth.
Proverbs,18,40,With the harvest of his lips he is satisfied.
Proverbs,18,41,Death and life are in the power of the tongue;
Proverbs,18,42,those who love it will eat its fruit.
Proverbs,18,43,"Whoever finds a wife finds a good thing,"
Proverbs,18,44,and obtains favor of Yahweh.
Proverbs,18,45,"The poor plead for mercy,"
Proverbs,18,46,but the rich answer harshly.
Proverbs,18,47,"A man of many companions may be ruined,"
Proverbs,18,48,but there is a friend who sticks closer than a brother.
Proverbs,18,49,
Proverbs,19,1,Better is the poor who walks in his integrity
Proverbs,19,2,than he who is perverse in his lips and is a fool.
Proverbs,19,3,It isn’t good to have zeal without knowledge;
Proverbs,19,4,nor being hasty with one’s feet and missing the way.
Proverbs,19,5,The foolishness of man subverts his way;
Proverbs,19,6,his heart rages against Yahweh.
Proverbs,19,7,"Wealth adds many friends,"
Proverbs,19,8,but the poor is separated from his friend.
Proverbs,19,9,A false witness shall not be unpunished.
Proverbs,19,10,He who pours out lies shall not go free.
Proverbs,19,11,"Many will entreat the favor of a ruler,"
Proverbs,19,12,and everyone is a friend to a man who gives gifts.
Proverbs,19,13,All the relatives of the poor shun him:
Proverbs,19,14,how much more do his friends avoid him!
Proverbs,19,15,"He pursues them with pleas, but they are gone."
Proverbs,19,16,He who gets wisdom loves his own soul.
Proverbs,19,17,He who keeps understanding shall find good.
Proverbs,19,18,A false witness shall not be unpunished.
Proverbs,19,19,He who utters lies shall perish.
Proverbs,19,20,"Delicate living is not appropriate for a fool,"
Proverbs,19,21,much less for a servant to have rule over princes.
Proverbs,19,22,The discretion of a man makes him slow to anger.
Proverbs,19,23,It is his glory to overlook an offense.
Proverbs,19,24,"The king’s wrath is like the roaring of a lion,"
Proverbs,19,25,but his favor is like dew on the grass.
Proverbs,19,26,A foolish son is the calamity of his father.
Proverbs,19,27,A wife’s quarrels are a continual dripping.
Proverbs,19,28,"House and riches are an inheritance from fathers,"
Proverbs,19,29,but a prudent wife is from Yahweh.
Proverbs,19,30,Slothfulness casts into a deep sleep.
Proverbs,19,31,The idle soul shall suffer hunger.
Proverbs,19,32,"He who keeps the commandment keeps his soul,"
Proverbs,19,33,but he who is contemptuous in his ways shall die.
Proverbs,19,34,He who has pity on the poor lends to Yahweh;
Proverbs,19,35,he will reward him.
Proverbs,19,36,"Discipline your son, for there is hope;"
Proverbs,19,37,don’t be a willing party to his death.
Proverbs,19,38,"A hot-tempered man must pay the penalty,"
Proverbs,19,39,"for if you rescue him, you must do it again."
Proverbs,19,40,"Listen to counsel and receive instruction,"
Proverbs,19,41,that you may be wise in your latter end.
Proverbs,19,42,"There are many plans in a man’s heart,"
Proverbs,19,43,but Yahweh’s counsel will prevail.
Proverbs,19,44,That which makes a man to be desired is his kindness.
Proverbs,19,45,A poor man is better than a liar.
Proverbs,19,46,"The fear of Yahweh leads to life, then contentment;"
Proverbs,19,47,he rests and will not be touched by trouble.
Proverbs,19,48,The sluggard buries his hand in the dish;
Proverbs,19,49,he will not so much as bring it to his mouth again.
Proverbs,19,50,"Flog a scoffer, and the simple will learn prudence;"
Proverbs,19,51,"rebuke one who has understanding, and he will gain knowledge."
Proverbs,19,52,"He who robs his father and drives away his mother,"
Proverbs,19,53,is a son who causes shame and brings reproach.
Proverbs,19,54,"If you stop listening to instruction, my son,"
Proverbs,19,55,you will stray from the words of knowledge.
Proverbs,19,56,"A corrupt witness mocks justice,"
Proverbs,19,57,and the mouth of the wicked gulps down iniquity.
Proverbs,19,58,"Penalties are prepared for scoffers,"
Proverbs,19,59,and beatings for the backs of fools.
Proverbs,19,60,
Proverbs,20,1,"Wine is a mocker, and beer is a brawler."
Proverbs,20,2,Whoever is led astray by them is not wise.
Proverbs,20,3,The terror of a king is like the roaring of a lion.
Proverbs,20,4,He who provokes him to anger forfeits his own life.
Proverbs,20,5,It is an honor for a man to keep aloof from strife;
Proverbs,20,6,but every fool will be quarreling.
Proverbs,20,7,The sluggard will not plow by reason of the winter;
Proverbs,20,8,"therefore he shall beg in harvest, and have nothing."
Proverbs,20,9,Counsel in the heart of man is like deep water;
Proverbs,20,10,but a man of understanding will draw it out.
Proverbs,20,11,"Many men claim to be men of unfailing love,"
Proverbs,20,12,but who can find a faithful man?
Proverbs,20,13,A righteous man walks in integrity.
Proverbs,20,14,Blessed are his children after him.
Proverbs,20,15,A king who sits on the throne of judgment
Proverbs,20,16,scatters away all evil with his eyes.
Proverbs,20,17,"Who can say, “I have made my heart pure."
Proverbs,20,18,I am clean and without sin?”
Proverbs,20,19,"Differing weights and differing measures,"
Proverbs,20,20,both of them alike are an abomination to Yahweh.
Proverbs,20,21,"Even a child makes himself known by his doings,"
Proverbs,20,22,"whether his work is pure, and whether it is right."
Proverbs,20,23,"The hearing ear, and the seeing eye,"
Proverbs,20,24,Yahweh has made even both of them.
Proverbs,20,25,"Don’t love sleep, lest you come to poverty."
Proverbs,20,26,"Open your eyes, and you shall be satisfied with bread."
Proverbs,20,27,"“It’s no good, it’s no good,” says the buyer;"
Proverbs,20,28,"but when he is gone his way, then he boasts."
Proverbs,20,29,There is gold and abundance of rubies;
Proverbs,20,30,but the lips of knowledge are a rare jewel.
Proverbs,20,31,Take the garment of one who puts up collateral for a stranger;
Proverbs,20,32,and hold him in pledge for a wayward woman.
Proverbs,20,33,"Fraudulent food is sweet to a man,"
Proverbs,20,34,but afterwards his mouth is filled with gravel.
Proverbs,20,35,Plans are established by advice;
Proverbs,20,36,by wise guidance you wage war!
Proverbs,20,37,He who goes about as a tale-bearer reveals secrets;
Proverbs,20,38,therefore don’t keep company with him who opens wide his lips.
Proverbs,20,39,"Whoever curses his father or his mother,"
Proverbs,20,40,his lamp shall be put out in blackness of darkness.
Proverbs,20,41,"An inheritance quickly gained at the beginning,"
Proverbs,20,42,won’t be blessed in the end.
Proverbs,20,43,"Don’t say, “I will pay back evil.”"
Proverbs,20,44,"Wait for Yahweh, and he will save you."
Proverbs,20,45,"Yahweh detests differing weights,"
Proverbs,20,46,and dishonest scales are not pleasing.
Proverbs,20,47,A man’s steps are from Yahweh;
Proverbs,20,48,how then can man understand his way?
Proverbs,20,49,"It is a snare to a man to make a rash dedication,"
Proverbs,20,50,then later to consider his vows.
Proverbs,20,51,"A wise king winnows out the wicked,"
Proverbs,20,52,and drives the threshing wheel over them.
Proverbs,20,53,"The spirit of man is Yahweh’s lamp,"
Proverbs,20,54,searching all his innermost parts.
Proverbs,20,55,Love and faithfulness keep the king safe.
Proverbs,20,56,His throne is sustained by love.
Proverbs,20,57,The glory of young men is their strength.
Proverbs,20,58,The splendor of old men is their gray hair.
Proverbs,20,59,"Wounding blows cleanse away evil,"
Proverbs,20,60,and beatings purge the innermost parts.
Proverbs,20,61,
Proverbs,21,1,The king’s heart is in Yahweh’s hand like the watercourses.
Proverbs,21,2,He turns it wherever he desires.
Proverbs,21,3,"Every way of a man is right in his own eyes,"
Proverbs,21,4,but Yahweh weighs the hearts.
Proverbs,21,5,To do righteousness and justice
Proverbs,21,6,is more acceptable to Yahweh than sacrifice.
Proverbs,21,7,"A high look, and a proud heart,"
Proverbs,21,8,"the lamp of the wicked, is sin."
Proverbs,21,9,The plans of the diligent surely lead to profit;
Proverbs,21,10,and everyone who is hasty surely rushes to poverty.
Proverbs,21,11,Getting treasures by a lying tongue
Proverbs,21,12,is a fleeting vapor for those who seek death.
Proverbs,21,13,"The violence of the wicked will drive them away,"
Proverbs,21,14,because they refuse to do what is right.
Proverbs,21,15,"The way of the guilty is devious,"
Proverbs,21,16,but the conduct of the innocent is upright.
Proverbs,21,17,"It is better to dwell in the corner of the housetop,"
Proverbs,21,18,than to share a house with a contentious woman.
Proverbs,21,19,The soul of the wicked desires evil;
Proverbs,21,20,his neighbor finds no mercy in his eyes.
Proverbs,21,21,"When the mocker is punished, the simple gains wisdom."
Proverbs,21,22,"When the wise is instructed, he receives knowledge."
Proverbs,21,23,"The Righteous One considers the house of the wicked,"
Proverbs,21,24,and brings the wicked to ruin.
Proverbs,21,25,"Whoever stops his ears at the cry of the poor,"
Proverbs,21,26,"he will also cry out, but shall not be heard."
Proverbs,21,27,A gift in secret pacifies anger;
Proverbs,21,28,"and a bribe in the cloak, strong wrath."
Proverbs,21,29,It is joy to the righteous to do justice;
Proverbs,21,30,but it is a destruction to the workers of iniquity.
Proverbs,21,31,The man who wanders out of the way of understanding
Proverbs,21,32,shall rest in the assembly of the departed spirits.
Proverbs,21,33,He who loves pleasure shall be a poor man.
Proverbs,21,34,He who loves wine and oil shall not be rich.
Proverbs,21,35,The wicked is a ransom for the righteous;
Proverbs,21,36,the treacherous for the upright.
Proverbs,21,37,"It is better to dwell in a desert land,"
Proverbs,21,38,than with a contentious and fretful woman.
Proverbs,21,39,There is precious treasure and oil in the dwelling of the wise;
Proverbs,21,40,but a foolish man swallows it up.
Proverbs,21,41,He who follows after righteousness and kindness
Proverbs,21,42,"finds life, righteousness, and honor."
Proverbs,21,43,"A wise man scales the city of the mighty,"
Proverbs,21,44,and brings down the strength of its confidence.
Proverbs,21,45,Whoever guards his mouth and his tongue
Proverbs,21,46,keeps his soul from troubles.
Proverbs,21,47,"The proud and haughty man, “scoffer” is his name;"
Proverbs,21,48,he works in the arrogance of pride.
Proverbs,21,49,"The desire of the sluggard kills him,"
Proverbs,21,50,for his hands refuse to labor.
Proverbs,21,51,There are those who covet greedily all day long;
Proverbs,21,52,but the righteous give and don’t withhold.
Proverbs,21,53,The sacrifice of the wicked is an abomination;
Proverbs,21,54,"how much more, when he brings it with a wicked mind!"
Proverbs,21,55,"A false witness will perish,"
Proverbs,21,56,and a man who listens speaks to eternity.
Proverbs,21,57,A wicked man hardens his face;
Proverbs,21,58,"but as for the upright, he establishes his ways."
Proverbs,21,59,There is no wisdom nor understanding
Proverbs,21,60,nor counsel against Yahweh.
Proverbs,21,61,The horse is prepared for the day of battle;
Proverbs,21,62,but victory is with Yahweh.
Proverbs,21,63,
Proverbs,22,1,"A good name is more desirable than great riches,"
Proverbs,22,2,and loving favor is better than silver and gold.
Proverbs,22,3,The rich and the poor have this in common:
Proverbs,22,4,Yahweh is the maker of them all.
Proverbs,22,5,"A prudent man sees danger, and hides himself;"
Proverbs,22,6,"but the simple pass on, and suffer for it."
Proverbs,22,7,The result of humility and the fear of Yahweh
Proverbs,22,8,"is wealth, honor, and life."
Proverbs,22,9,Thorns and snares are in the path of the wicked:
Proverbs,22,10,whoever guards his soul stays from them.
Proverbs,22,11,"Train up a child in the way he should go,"
Proverbs,22,12,and when he is old he will not depart from it.
Proverbs,22,13,The rich rule over the poor.
Proverbs,22,14,The borrower is servant to the lender.
Proverbs,22,15,"He who sows wickedness reaps trouble,"
Proverbs,22,16,and the rod of his fury will be destroyed.
Proverbs,22,17,He who has a generous eye will be blessed;
Proverbs,22,18,for he shares his food with the poor.
Proverbs,22,19,"Drive out the mocker, and strife will go out;"
Proverbs,22,20,"yes, quarrels and insults will stop."
Proverbs,22,21,He who loves purity of heart and speaks gracefully
Proverbs,22,22,is the king’s friend.
Proverbs,22,23,Yahweh’s eyes watch over knowledge;
Proverbs,22,24,but he frustrates the words of the unfaithful.
Proverbs,22,25,"The sluggard says, “There is a lion outside!"
Proverbs,22,26,I will be killed in the streets!”
Proverbs,22,27,The mouth of an adulteress is a deep pit.
Proverbs,22,28,He who is under Yahweh’s wrath will fall into it.
Proverbs,22,29,Folly is bound up in the heart of a child:
Proverbs,22,30,the rod of discipline drives it far from him.
Proverbs,22,31,"Whoever oppresses the poor for his own increase and whoever gives to the rich,"
Proverbs,22,32,both come to poverty.
Proverbs,22,33,"Turn your ear, and listen to the words of the wise."
Proverbs,22,34,Apply your heart to my teaching.
Proverbs,22,35,"For it is a pleasant thing if you keep them within you,"
Proverbs,22,36,if all of them are ready on your lips.
Proverbs,22,37,"I teach you today, even you,"
Proverbs,22,38,So that your trust may be in Yahweh.
Proverbs,22,39,Haven’t I written to you thirty excellent things
Proverbs,22,40,"of counsel and knowledge,"
Proverbs,22,41,"To teach you truth, reliable words,"
Proverbs,22,42,to give sound answers to the ones who sent you?
Proverbs,22,43,"Don’t exploit the poor, because he is poor;"
Proverbs,22,44,and don’t crush the needy in court;
Proverbs,22,45,"for Yahweh will plead their case,"
Proverbs,22,46,and plunder the life of those who plunder them.
Proverbs,22,47,"Don’t befriend a hot-tempered man,"
Proverbs,22,48,and don’t associate with one who harbors anger:
Proverbs,22,49,"lest you learn his ways,"
Proverbs,22,50,and ensnare your soul.
Proverbs,22,51,"Don’t you be one of those who strike hands,"
Proverbs,22,52,of those who are collateral for debts.
Proverbs,22,53,"If you don’t have means to pay,"
Proverbs,22,54,why should he take away your bed from under you?
Proverbs,22,55,"Don’t move the ancient boundary stone,"
Proverbs,22,56,which your fathers have set up.
Proverbs,22,57,Do you see a man skilled in his work?
Proverbs,22,58,He will serve kings.
Proverbs,22,59,He won’t serve obscure men.
Proverbs,22,60,
Proverbs,23,1,"When you sit to eat with a ruler,"
Proverbs,23,2,consider diligently what is before you;
Proverbs,23,3,"put a knife to your throat,"
Proverbs,23,4,if you are a man given to appetite.
Proverbs,23,5,"Don’t be desirous of his dainties,"
Proverbs,23,6,since they are deceitful food.
Proverbs,23,7,Don’t weary yourself to be rich.
Proverbs,23,8,"In your wisdom, show restraint."
Proverbs,23,9,Why do you set your eyes on that which is not?
Proverbs,23,10,For it certainly sprouts wings like an eagle and flies in the sky.
Proverbs,23,11,"Don’t eat the food of him who has a stingy eye,"
Proverbs,23,12,and don’t crave his delicacies:
Proverbs,23,13,"for as he thinks about the cost, so he is."
Proverbs,23,14,"“Eat and drink!” he says to you,"
Proverbs,23,15,but his heart is not with you.
Proverbs,23,16,"The morsel which you have eaten you shall vomit up,"
Proverbs,23,17,and lose your good words.
Proverbs,23,18,"Don’t speak in the ears of a fool,"
Proverbs,23,19,for he will despise the wisdom of your words.
Proverbs,23,20,Don’t move the ancient boundary stone.
Proverbs,23,21,Don’t encroach on the fields of the fatherless:
Proverbs,23,22,for their Defender is strong.
Proverbs,23,23,He will plead their case against you.
Proverbs,23,24,"Apply your heart to instruction,"
Proverbs,23,25,and your ears to the words of knowledge.
Proverbs,23,26,Don’t withhold correction from a child.
Proverbs,23,27,"If you punish him with the rod, he will not die."
Proverbs,23,28,"Punish him with the rod,"
Proverbs,23,29,and save his soul from Sheol.
Proverbs,23,30,"My son, if your heart is wise,"
Proverbs,23,31,"then my heart will be glad, even mine:"
Proverbs,23,32,"yes, my heart will rejoice,"
Proverbs,23,33,when your lips speak what is right.
Proverbs,23,34,Don’t let your heart envy sinners;
Proverbs,23,35,but rather fear Yahweh all day long.
Proverbs,23,36,"Indeed surely there is a future hope,"
Proverbs,23,37,and your hope will not be cut off.
Proverbs,23,38,"Listen, my son, and be wise,"
Proverbs,23,39,and keep your heart on the right path!
Proverbs,23,40,"Don’t be among ones drinking too much wine,"
Proverbs,23,41,or those who gorge themselves on meat:
Proverbs,23,42,for the drunkard and the glutton shall become poor;
Proverbs,23,43,and drowsiness clothes them in rags.
Proverbs,23,44,"Listen to your father who gave you life,"
Proverbs,23,45,and don’t despise your mother when she is old.
Proverbs,23,46,"Buy the truth, and don’t sell it."
Proverbs,23,47,"Get wisdom, discipline, and understanding."
Proverbs,23,48,The father of the righteous has great joy.
Proverbs,23,49,Whoever fathers a wise child delights in him.
Proverbs,23,50,Let your father and your mother be glad!
Proverbs,23,51,Let her who bore you rejoice!
Proverbs,23,52,"My son, give me your heart;"
Proverbs,23,53,and let your eyes keep in my ways.
Proverbs,23,54,For a prostitute is a deep pit;
Proverbs,23,55,and a wayward wife is a narrow well.
Proverbs,23,56,"Yes, she lies in wait like a robber,"
Proverbs,23,57,and increases the unfaithful among men.
Proverbs,23,58,Who has woe?
Proverbs,23,59,Who has sorrow?
Proverbs,23,60,Who has strife?
Proverbs,23,61,Who has complaints?
Proverbs,23,62,Who has needless bruises?
Proverbs,23,63,Who has bloodshot eyes?
Proverbs,23,64,Those who stay long at the wine;
Proverbs,23,65,those who go to seek out mixed wine.
Proverbs,23,66,"Don’t look at the wine when it is red,"
Proverbs,23,67,"when it sparkles in the cup,"
Proverbs,23,68,when it goes down smoothly.
Proverbs,23,69,"In the end, it bites like a snake,"
Proverbs,23,70,and poisons like a viper.
Proverbs,23,71,"Your eyes will see strange things,"
Proverbs,23,72,and your mind will imagine confusing things.
Proverbs,23,73,"Yes, you will be as he who lies down in the middle of the sea,"
Proverbs,23,74,or as he who lies on top of the rigging:
Proverbs,23,75,"“They hit me, and I was not hurt!"
Proverbs,23,76,"They beat me, and I don’t feel it!"
Proverbs,23,77,When will I wake up? I can do it again.
Proverbs,23,78,I can find another.”
Proverbs,23,79,
Proverbs,24,1,Don’t be envious of evil men;
Proverbs,24,2,neither desire to be with them:
Proverbs,24,3,"for their hearts plot violence,"
Proverbs,24,4,and their lips talk about mischief.
Proverbs,24,5,Through wisdom a house is built;
Proverbs,24,6,by understanding it is established;
Proverbs,24,7,by knowledge the rooms are filled
Proverbs,24,8,with all rare and beautiful treasure.
Proverbs,24,9,A wise man has great power;
Proverbs,24,10,and a knowledgeable man increases strength;
Proverbs,24,11,for by wise guidance you wage your war;
Proverbs,24,12,and victory is in many advisors.
Proverbs,24,13,Wisdom is too high for a fool:
Proverbs,24,14,he doesn’t open his mouth in the gate.
Proverbs,24,15,One who plots to do evil
Proverbs,24,16,will be called a schemer.
Proverbs,24,17,The schemes of folly are sin.
Proverbs,24,18,The mocker is detested by men.
Proverbs,24,19,"If you falter in the time of trouble,"
Proverbs,24,20,your strength is small.
Proverbs,24,21,Rescue those who are being led away to death!
Proverbs,24,22,"Indeed, hold back those who are staggering to the slaughter!"
Proverbs,24,23,"If you say, “Behold, we didn’t know this”;"
Proverbs,24,24,doesn’t he who weighs the hearts consider it?
Proverbs,24,25,"He who keeps your soul, doesn’t he know it?"
Proverbs,24,26,Shall he not render to every man according to his work?
Proverbs,24,27,"My son, eat honey, for it is good;"
Proverbs,24,28,"the droppings of the honeycomb, which are sweet to your taste:"
Proverbs,24,29,so you shall know wisdom to be to your soul;
Proverbs,24,30,"if you have found it, then there will be a reward,"
Proverbs,24,31,your hope will not be cut off.
Proverbs,24,32,"Don’t lay in wait, wicked man, against the habitation of the righteous."
Proverbs,24,33,Don’t destroy his resting place:
Proverbs,24,34,"for a righteous man falls seven times, and rises up again;"
Proverbs,24,35,but the wicked are overthrown by calamity.
Proverbs,24,36,Don’t rejoice when your enemy falls.
Proverbs,24,37,Don’t let your heart be glad when he is overthrown;
Proverbs,24,38,"lest Yahweh see it, and it displease him,"
Proverbs,24,39,and he turn away his wrath from him.
Proverbs,24,40,Don’t fret yourself because of evildoers;
Proverbs,24,41,neither be envious of the wicked:
Proverbs,24,42,for there will be no reward to the evil man;
Proverbs,24,43,and the lamp of the wicked shall be snuffed out.
Proverbs,24,44,"My son, fear Yahweh and the king."
Proverbs,24,45,Don’t join those who are rebellious:
Proverbs,24,46,for their calamity will rise suddenly;
Proverbs,24,47,the destruction from them both—who knows?
Proverbs,24,48,These also are sayings of the wise.
Proverbs,24,49,To show partiality in judgment is not good.
Proverbs,24,50,"He who says to the wicked, “You are righteous”;"
Proverbs,24,51,"peoples will curse him, and nations will abhor him—"
Proverbs,24,52,"but it will go well with those who convict the guilty,"
Proverbs,24,53,and a rich blessing will come on them.
Proverbs,24,54,An honest answer
Proverbs,24,55,is like a kiss on the lips.
Proverbs,24,56,"Prepare your work outside,"
Proverbs,24,57,and get your fields ready.
Proverbs,24,58,"Afterwards, build your house."
Proverbs,24,59,Don’t be a witness against your neighbor without cause.
Proverbs,24,60,Don’t deceive with your lips.
Proverbs,24,61,"Don’t say, “I will do to him as he has done to me;"
Proverbs,24,62,I will render to the man according to his work.”
Proverbs,24,63,"I went by the field of the sluggard,"
Proverbs,24,64,by the vineyard of the man void of understanding;
Proverbs,24,65,"Behold, it was all grown over with thorns."
Proverbs,24,66,"Its surface was covered with nettles,"
Proverbs,24,67,and its stone wall was broken down.
Proverbs,24,68,"Then I saw, and considered well."
Proverbs,24,69,"I saw, and received instruction:"
Proverbs,24,70,"a little sleep, a little slumber,"
Proverbs,24,71,a little folding of the hands to sleep;
Proverbs,24,72,"so your poverty will come as a robber,"
Proverbs,24,73,and your want as an armed man.
Proverbs,24,74,
Proverbs,25,1,"These also are proverbs of Solomon, which the men of Hezekiah king of Judah copied out."
Proverbs,25,2,"It is the glory of God to conceal a thing,"
Proverbs,25,3,but the glory of kings is to search out a matter.
Proverbs,25,4,"As the heavens for height, and the earth for depth,"
Proverbs,25,5,so the hearts of kings are unsearchable.
Proverbs,25,6,"Take away the dross from the silver,"
Proverbs,25,7,and material comes out for the refiner;
Proverbs,25,8,"Take away the wicked from the king’s presence,"
Proverbs,25,9,and his throne will be established in righteousness.
Proverbs,25,10,"Don’t exalt yourself in the presence of the king,"
Proverbs,25,11,or claim a place among great men;
Proverbs,25,12,"for it is better that it be said to you, “Come up here,”"
Proverbs,25,13,"than that you should be put lower in the presence of the prince,"
Proverbs,25,14,whom your eyes have seen.
Proverbs,25,15,Don’t be hasty in bringing charges to court.
Proverbs,25,16,What will you do in the end when your neighbor shames you?
Proverbs,25,17,"Debate your case with your neighbor,"
Proverbs,25,18,and don’t betray the confidence of another;
Proverbs,25,19,"lest one who hears it put you to shame,"
Proverbs,25,20,and your bad reputation never depart.
Proverbs,25,21,A word fitly spoken
Proverbs,25,22,is like apples of gold in settings of silver.
Proverbs,25,23,"As an earring of gold, and an ornament of fine gold,"
Proverbs,25,24,so is a wise reprover to an obedient ear.
Proverbs,25,25,"As the cold of snow in the time of harvest,"
Proverbs,25,26,so is a faithful messenger to those who send him;
Proverbs,25,27,for he refreshes the soul of his masters.
Proverbs,25,28,"As clouds and wind without rain,"
Proverbs,25,29,so is he who boasts of gifts deceptively.
Proverbs,25,30,By patience a ruler is persuaded.
Proverbs,25,31,A soft tongue breaks the bone.
Proverbs,25,32,Have you found honey?
Proverbs,25,33,"Eat as much as is sufficient for you,"
Proverbs,25,34,"lest you eat too much, and vomit it."
Proverbs,25,35,"Let your foot be seldom in your neighbor’s house,"
Proverbs,25,36,"lest he be weary of you, and hate you."
Proverbs,25,37,A man who gives false testimony against his neighbor
Proverbs,25,38,"is like a club, a sword, or a sharp arrow."
Proverbs,25,39,Confidence in someone unfaithful in time of trouble
Proverbs,25,40,"is like a bad tooth, or a lame foot."
Proverbs,25,41,"As one who takes away a garment in cold weather,"
Proverbs,25,42,"or vinegar on soda,"
Proverbs,25,43,so is one who sings songs to a heavy heart.
Proverbs,25,44,"If your enemy is hungry, give him food to eat."
Proverbs,25,45,"If he is thirsty, give him water to drink:"
Proverbs,25,46,"for you will heap coals of fire on his head,"
Proverbs,25,47,and Yahweh will reward you.
Proverbs,25,48,The north wind produces rain;
Proverbs,25,49,so a backbiting tongue brings an angry face.
Proverbs,25,50,"It is better to dwell in the corner of the housetop,"
Proverbs,25,51,than to share a house with a contentious woman.
Proverbs,25,52,"Like cold water to a thirsty soul,"
Proverbs,25,53,so is good news from a far country.
Proverbs,25,54,"Like a muddied spring, and a polluted well,"
Proverbs,25,55,so is a righteous man who gives way before the wicked.
Proverbs,25,56,It is not good to eat much honey;
Proverbs,25,57,nor is it honorable to seek one’s own honor.
Proverbs,25,58,Like a city that is broken down and without walls
Proverbs,25,59,is a man whose spirit is without restraint.
Proverbs,25,60,
Proverbs,26,1,"Like snow in summer, and as rain in harvest,"
Proverbs,26,2,so honor is not fitting for a fool.
Proverbs,26,3,"Like a fluttering sparrow,"
Proverbs,26,4,"like a darting swallow,"
Proverbs,26,5,so the undeserved curse doesn’t come to rest.
Proverbs,26,6,"A whip is for the horse,"
Proverbs,26,7,"a bridle for the donkey,"
Proverbs,26,8,and a rod for the back of fools!
Proverbs,26,9,"Don’t answer a fool according to his folly,"
Proverbs,26,10,lest you also be like him.
Proverbs,26,11,"Answer a fool according to his folly,"
Proverbs,26,12,lest he be wise in his own eyes.
Proverbs,26,13,One who sends a message by the hand of a fool
Proverbs,26,14,is cutting off feet and drinking violence.
Proverbs,26,15,"Like the legs of the lame that hang loose,"
Proverbs,26,16,so is a parable in the mouth of fools.
Proverbs,26,17,"As one who binds a stone in a sling,"
Proverbs,26,18,so is he who gives honor to a fool.
Proverbs,26,19,"Like a thorn bush that goes into the hand of a drunkard,"
Proverbs,26,20,so is a parable in the mouth of fools.
Proverbs,26,21,"As an archer who wounds all,"
Proverbs,26,22,so is he who hires a fool
Proverbs,26,23,or he who hires those who pass by.
Proverbs,26,24,"As a dog that returns to his vomit,"
Proverbs,26,25,so is a fool who repeats his folly.
Proverbs,26,26,Do you see a man wise in his own eyes?
Proverbs,26,27,There is more hope for a fool than for him.
Proverbs,26,28,"The sluggard says, “There is a lion in the road!"
Proverbs,26,29,A fierce lion roams the streets!”
Proverbs,26,30,"As the door turns on its hinges,"
Proverbs,26,31,so does the sluggard on his bed.
Proverbs,26,32,The sluggard buries his hand in the dish.
Proverbs,26,33,He is too lazy to bring it back to his mouth.
Proverbs,26,34,The sluggard is wiser in his own eyes
Proverbs,26,35,than seven men who answer with discretion.
Proverbs,26,36,Like one who grabs a dog’s ears
Proverbs,26,37,is one who passes by and meddles in a quarrel not his own.
Proverbs,26,38,"Like a madman who shoots torches, arrows, and death,"
Proverbs,26,39,"is the man who deceives his neighbor and says, “Am I not joking?”"
Proverbs,26,40,For lack of wood a fire goes out.
Proverbs,26,41,"Without gossip, a quarrel dies down."
Proverbs,26,42,"As coals are to hot embers,"
Proverbs,26,43,"and wood to fire,"
Proverbs,26,44,so is a contentious man to kindling strife.
Proverbs,26,45,"The words of a whisperer are as dainty morsels,"
Proverbs,26,46,they go down into the innermost parts.
Proverbs,26,47,Like silver dross on an earthen vessel
Proverbs,26,48,are the lips of a fervent one with an evil heart.
Proverbs,26,49,"A malicious man disguises himself with his lips,"
Proverbs,26,50,but he harbors evil in his heart.
Proverbs,26,51,"When his speech is charming, don’t believe him;"
