book,chapter,verse_number,verse_text
Psalms,59,11,rouse yourself to punish the nations.
Psalms,59,12,Show no mercy to the wicked traitors.
Psalms,59,13,Selah.
Psalms,59,14,"They return at evening, howling like dogs,"
Psalms,59,15,and prowl around the city.
Psalms,59,16,"Behold, they spew with their mouth."
Psalms,59,17,"Swords are in their lips,"
Psalms,59,18,"“For”, they say, “who hears us?”"
Psalms,59,19,"But you, Yahweh, laugh at them."
Psalms,59,20,You scoff at all the nations.
Psalms,59,21,"Oh, my Strength, I watch for you,"
Psalms,59,22,for God is my high tower.
Psalms,59,23,My God will go before me with his loving kindness.
Psalms,59,24,God will let me look at my enemies in triumph.
Psalms,59,25,"Don’t kill them, or my people may forget."
Psalms,59,26,"Scatter them by your power, and bring them down, Lord our shield."
Psalms,59,27,"For the sin of their mouth, and the words of their lips,"
Psalms,59,28,"let them be caught in their pride,"
Psalms,59,29,for the curses and lies which they utter.
Psalms,59,30,Consume them in wrath.
Psalms,59,31,"Consume them, and they will be no more."
Psalms,59,32,"Let them know that God rules in Jacob,"
Psalms,59,33,to the ends of the earth.
Psalms,59,34,Selah.
Psalms,59,35,At evening let them return.
Psalms,59,36,"Let them howl like a dog, and go around the city."
Psalms,59,37,"They shall wander up and down for food,"
Psalms,59,38,and wait all night if they aren’t satisfied.
Psalms,59,39,But I will sing of your strength.
Psalms,59,40,"Yes, I will sing aloud of your loving kindness in the morning."
Psalms,59,41,"For you have been my high tower,"
Psalms,59,42,a refuge in the day of my distress.
Psalms,59,43,"To you, my strength, I will sing praises."
Psalms,59,44,"For God is my high tower, the God of my mercy."
Psalms,59,45,
Psalms,60,1,"God, you have rejected us."
Psalms,60,2,You have broken us down.
Psalms,60,3,You have been angry.
Psalms,60,4,"Restore us, again."
Psalms,60,5,You have made the land tremble.
Psalms,60,6,You have torn it.
Psalms,60,7,"Mend its fractures,"
Psalms,60,8,for it quakes.
Psalms,60,9,You have shown your people hard things.
Psalms,60,10,You have made us drink the wine that makes us stagger.
Psalms,60,11,"You have given a banner to those who fear you,"
Psalms,60,12,that it may be displayed because of the truth.
Psalms,60,13,Selah.
Psalms,60,14,"So that your beloved may be delivered,"
Psalms,60,15,"save with your right hand, and answer us."
Psalms,60,16,God has spoken from his sanctuary:
Psalms,60,17,“I will triumph.
Psalms,60,18,"I will divide Shechem,"
Psalms,60,19,and measure out the valley of Succoth.
Psalms,60,20,"Gilead is mine, and Manasseh is mine."
Psalms,60,21,Ephraim also is the defense of my head.
Psalms,60,22,Judah is my scepter.
Psalms,60,23,Moab is my wash basin.
Psalms,60,24,I will throw my shoe on Edom.
Psalms,60,25,I shout in triumph over Philistia.”
Psalms,60,26,Who will bring me into the strong city?
Psalms,60,27,Who has led me to Edom?
Psalms,60,28,"Haven’t you, God, rejected us?"
Psalms,60,29,"You don’t go out with our armies, God."
Psalms,60,30,"Give us help against the adversary,"
Psalms,60,31,for the help of man is vain.
Psalms,60,32,"Through God we shall do valiantly,"
Psalms,60,33,for it is he who will tread down our adversaries.
Psalms,60,34,
Psalms,61,1,"Hear my cry, God."
Psalms,61,2,Listen to my prayer.
Psalms,61,3,"From the end of the earth, I will call to you, when my heart is overwhelmed."
Psalms,61,4,Lead me to the rock that is higher than I.
Psalms,61,5,"For you have been a refuge for me,"
Psalms,61,6,a strong tower from the enemy.
Psalms,61,7,I will dwell in your tent forever.
Psalms,61,8,I will take refuge in the shelter of your wings.
Psalms,61,9,Selah.
Psalms,61,10,"For you, God, have heard my vows."
Psalms,61,11,You have given me the heritage of those who fear your name.
Psalms,61,12,You will prolong the king’s life;
Psalms,61,13,his years shall be for generations.
Psalms,61,14,He shall be enthroned in God’s presence forever.
Psalms,61,15,"Appoint your loving kindness and truth, that they may preserve him."
Psalms,61,16,"So I will sing praise to your name forever,"
Psalms,61,17,that I may fulfill my vows daily.
Psalms,61,18,
Psalms,62,1,My soul rests in God alone.
Psalms,62,2,My salvation is from him.
Psalms,62,3,"He alone is my rock and my salvation, my fortress—"
Psalms,62,4,I will never be greatly shaken.
Psalms,62,5,"How long will you assault a man,"
Psalms,62,6,"would all of you throw him down,"
Psalms,62,7,"Like a leaning wall, like a tottering fence?"
Psalms,62,8,They fully intend to throw him down from his lofty place.
Psalms,62,9,They delight in lies.
Psalms,62,10,"They bless with their mouth, but they curse inwardly."
Psalms,62,11,Selah.
Psalms,62,12,"My soul, wait in silence for God alone,"
Psalms,62,13,for my expectation is from him.
Psalms,62,14,"He alone is my rock and my salvation, my fortress."
Psalms,62,15,I will not be shaken.
Psalms,62,16,With God is my salvation and my honor.
Psalms,62,17,"The rock of my strength, and my refuge, is in God."
Psalms,62,18,"Trust in him at all times, you people."
Psalms,62,19,Pour out your heart before him.
Psalms,62,20,God is a refuge for us.
Psalms,62,21,Selah.
Psalms,62,22,"Surely men of low degree are just a breath,"
Psalms,62,23,and men of high degree are a lie.
Psalms,62,24,In the balances they will go up.
Psalms,62,25,They are together lighter than a breath.
Psalms,62,26,Don’t trust in oppression.
Psalms,62,27,Don’t become vain in robbery.
Psalms,62,28,"If riches increase,"
Psalms,62,29,don’t set your heart on them.
Psalms,62,30,God has spoken once;
Psalms,62,31,"twice I have heard this,"
Psalms,62,32,that power belongs to God.
Psalms,62,33,"Also to you, Lord, belongs loving kindness,"
Psalms,62,34,for you reward every man according to his work.
Psalms,62,35,
Psalms,63,1,"God, you are my God."
Psalms,63,2,I will earnestly seek you.
Psalms,63,3,My soul thirsts for you.
Psalms,63,4,"My flesh longs for you,"
Psalms,63,5,"in a dry and weary land, where there is no water."
Psalms,63,6,"So I have seen you in the sanctuary,"
Psalms,63,7,watching your power and your glory.
Psalms,63,8,"Because your loving kindness is better than life,"
Psalms,63,9,my lips shall praise you.
Psalms,63,10,So I will bless you while I live.
Psalms,63,11,I will lift up my hands in your name.
Psalms,63,12,My soul shall be satisfied as with the richest food.
Psalms,63,13,"My mouth shall praise you with joyful lips,"
Psalms,63,14,"when I remember you on my bed,"
Psalms,63,15,and think about you in the night watches.
Psalms,63,16,For you have been my help.
Psalms,63,17,I will rejoice in the shadow of your wings.
Psalms,63,18,My soul stays close to you.
Psalms,63,19,Your right hand holds me up.
Psalms,63,20,"But those who seek my soul, to destroy it,"
Psalms,63,21,shall go into the lower parts of the earth.
Psalms,63,22,They shall be given over to the power of the sword.
Psalms,63,23,They shall be jackal food.
Psalms,63,24,But the king shall rejoice in God.
Psalms,63,25,"Everyone who swears by him will praise him,"
Psalms,63,26,for the mouth of those who speak lies shall be silenced.
Psalms,63,27,
Psalms,64,1,"Hear my voice, God, in my complaint."
Psalms,64,2,Preserve my life from fear of the enemy.
Psalms,64,3,"Hide me from the conspiracy of the wicked,"
Psalms,64,4,from the noisy crowd of the ones doing evil;
Psalms,64,5,"who sharpen their tongue like a sword,"
Psalms,64,6,"and aim their arrows, deadly words,"
Psalms,64,7,to shoot innocent men from ambushes.
Psalms,64,8,They shoot at him suddenly and fearlessly.
Psalms,64,9,They encourage themselves in evil plans.
Psalms,64,10,They talk about laying snares secretly.
Psalms,64,11,"They say, “Who will see them?”"
Psalms,64,12,"They plot injustice, saying, “We have made a perfect plan!”"
Psalms,64,13,Surely man’s mind and heart are cunning.
Psalms,64,14,But God will shoot at them.
Psalms,64,15,They will be suddenly struck down with an arrow.
Psalms,64,16,Their own tongues shall ruin them.
Psalms,64,17,All who see them will shake their heads.
Psalms,64,18,All mankind shall be afraid.
Psalms,64,19,"They shall declare the work of God,"
Psalms,64,20,and shall wisely ponder what he has done.
Psalms,64,21,"The righteous shall be glad in Yahweh,"
Psalms,64,22,and shall take refuge in him.
Psalms,64,23,All the upright in heart shall praise him!
Psalms,64,24,
Psalms,65,1,"Praise waits for you, God, in Zion."
Psalms,65,2,To you shall vows be performed.
Psalms,65,3,"You who hear prayer,"
Psalms,65,4,to you all men will come.
Psalms,65,5,"Sins overwhelmed me,"
Psalms,65,6,but you atoned for our transgressions.
Psalms,65,7,"Blessed is one whom you choose, and cause to come near,"
Psalms,65,8,that he may live in your courts.
Psalms,65,9,"We will be filled with the goodness of your house,"
Psalms,65,10,your holy temple.
Psalms,65,11,"By awesome deeds of righteousness, you answer us,"
Psalms,65,12,God of our salvation.
Psalms,65,13,"You who are the hope of all the ends of the earth,"
Psalms,65,14,of those who are far away on the sea;
Psalms,65,15,"Who by his power forms the mountains,"
Psalms,65,16,having armed yourself with strength;
Psalms,65,17,"who stills the roaring of the seas,"
Psalms,65,18,"the roaring of their waves,"
Psalms,65,19,and the turmoil of the nations.
Psalms,65,20,They also who dwell in faraway places are afraid at your wonders.
Psalms,65,21,You call the morning’s dawn and the evening with songs of joy.
Psalms,65,22,"You visit the earth, and water it."
Psalms,65,23,You greatly enrich it.
Psalms,65,24,The river of God is full of water.
Psalms,65,25,"You provide them grain, for so you have ordained it."
Psalms,65,26,You drench its furrows.
Psalms,65,27,You level its ridges.
Psalms,65,28,You soften it with showers.
Psalms,65,29,You bless it with a crop.
Psalms,65,30,You crown the year with your bounty.
Psalms,65,31,Your carts overflow with abundance.
Psalms,65,32,The wilderness grasslands overflow.
Psalms,65,33,The hills are clothed with gladness.
Psalms,65,34,The pastures are covered with flocks.
Psalms,65,35,The valleys also are clothed with grain.
Psalms,65,36,They shout for joy!
Psalms,65,37,They also sing.
Psalms,65,38,
Psalms,66,1,"Make a joyful shout to God, all the earth!"
Psalms,66,2,Sing to the glory of his name!
Psalms,66,3,Offer glory and praise!
Psalms,66,4,"Tell God, “How awesome are your deeds!"
Psalms,66,5,"Through the greatness of your power, your enemies submit themselves to you."
Psalms,66,6,"All the earth will worship you,"
Psalms,66,7,and will sing to you;
Psalms,66,8,they will sing to your name.”
Psalms,66,9,Selah.
Psalms,66,10,"Come, and see God’s deeds—"
Psalms,66,11,awesome work on behalf of the children of men.
Psalms,66,12,He turned the sea into dry land.
Psalms,66,13,They went through the river on foot.
Psalms,66,14,"There, we rejoiced in him."
Psalms,66,15,He rules by his might forever.
Psalms,66,16,His eyes watch the nations.
Psalms,66,17,Don’t let the rebellious rise up against him.
Psalms,66,18,Selah.
Psalms,66,19,"Praise our God, you peoples!"
Psalms,66,20,"Make the sound of his praise heard,"
Psalms,66,21,"who preserves our life among the living,"
Psalms,66,22,and doesn’t allow our feet to be moved.
Psalms,66,23,"For you, God, have tested us."
Psalms,66,24,"You have refined us, as silver is refined."
Psalms,66,25,You brought us into prison.
Psalms,66,26,You laid a burden on our backs.
Psalms,66,27,You allowed men to ride over our heads.
Psalms,66,28,"We went through fire and through water,"
Psalms,66,29,but you brought us to the place of abundance.
Psalms,66,30,I will come into your temple with burnt offerings.
Psalms,66,31,"I will pay my vows to you,"
Psalms,66,32,"which my lips promised,"
Psalms,66,33,"and my mouth spoke, when I was in distress."
Psalms,66,34,"I will offer to you burnt offerings of fat animals,"
Psalms,66,35,"with the offering of rams,"
Psalms,66,36,I will offer bulls with goats.
Psalms,66,37,Selah.
Psalms,66,38,"Come, and hear, all you who fear God."
Psalms,66,39,I will declare what he has done for my soul.
Psalms,66,40,I cried to him with my mouth.
Psalms,66,41,He was extolled with my tongue.
Psalms,66,42,"If I cherished sin in my heart,"
Psalms,66,43,the Lord wouldn’t have listened.
Psalms,66,44,"But most certainly, God has listened."
Psalms,66,45,He has heard the voice of my prayer.
Psalms,66,46,"Blessed be God, who has not turned away my prayer,"
Psalms,66,47,nor his loving kindness from me.
Psalms,66,48,
Psalms,67,1,"May God be merciful to us, bless us,"
Psalms,67,2,and cause his face to shine on us.
Psalms,67,3,Selah.
Psalms,67,4,"That your way may be known on earth,"
Psalms,67,5,"and your salvation among all nations,"
Psalms,67,6,"let the peoples praise you, God."
Psalms,67,7,Let all the peoples praise you.
Psalms,67,8,"Oh let the nations be glad and sing for joy,"
Psalms,67,9,"for you will judge the peoples with equity,"
Psalms,67,10,and govern the nations on earth.
Psalms,67,11,Selah.
Psalms,67,12,"Let the peoples praise you, God."
Psalms,67,13,Let all the peoples praise you.
Psalms,67,14,The earth has yielded its increase.
Psalms,67,15,"God, even our own God, will bless us."
Psalms,67,16,God will bless us.
Psalms,67,17,All the ends of the earth shall fear him.
Psalms,67,18,
Psalms,68,1,Let God arise!
Psalms,68,2,Let his enemies be scattered!
Psalms,68,3,Let them who hate him also flee before him.
Psalms,68,4,"As smoke is driven away,"
Psalms,68,5,so drive them away.
Psalms,68,6,"As wax melts before the fire,"
Psalms,68,7,so let the wicked perish at the presence of God.
Psalms,68,8,But let the righteous be glad.
Psalms,68,9,Let them rejoice before God.
Psalms,68,10,"Yes, let them rejoice with gladness."
Psalms,68,11,Sing to God! Sing praises to his name!
Psalms,68,12,Extol him who rides on the clouds:
Psalms,68,13,"to Yah, his name!"
Psalms,68,14,Rejoice before him!
Psalms,68,15,"A father of the fatherless, and a defender of the widows,"
Psalms,68,16,is God in his holy habitation.
Psalms,68,17,God sets the lonely in families.
Psalms,68,18,"He brings out the prisoners with singing,"
Psalms,68,19,but the rebellious dwell in a sun-scorched land.
Psalms,68,20,"God, when you went out before your people,"
Psalms,68,21,when you marched through the wilderness...
Psalms,68,22,Selah.
Psalms,68,23,The earth trembled.
Psalms,68,24,The sky also poured down rain at the presence of the God of Sinai—
Psalms,68,25,"at the presence of God, the God of Israel."
Psalms,68,26,"You, God, sent a plentiful rain."
Psalms,68,27,"You confirmed your inheritance, when it was weary."
Psalms,68,28,Your congregation lived therein.
Psalms,68,29,"You, God, prepared your goodness for the poor."
Psalms,68,30,The Lord announced the word.
Psalms,68,31,The ones who proclaim it are a great company.
Psalms,68,32,“Kings of armies flee! They flee!”
Psalms,68,33,"She who waits at home divides the plunder,"
Psalms,68,34,"while you sleep among the camp fires,"
Psalms,68,35,"the wings of a dove sheathed with silver,"
Psalms,68,36,her feathers with shining gold.
Psalms,68,37,"When the Almighty scattered kings in her,"
Psalms,68,38,it snowed on Zalmon.
Psalms,68,39,The mountains of Bashan are majestic mountains.
Psalms,68,40,The mountains of Bashan are rugged.
Psalms,68,41,"Why do you look in envy, you rugged mountains,"
Psalms,68,42,at the mountain where God chooses to reign?
Psalms,68,43,"Yes, Yahweh will dwell there forever."
Psalms,68,44,The chariots of God are tens of thousands and thousands of thousands.
Psalms,68,45,"The Lord is among them, from Sinai, into the sanctuary."
Psalms,68,46,You have ascended on high.
Psalms,68,47,You have led away captives.
Psalms,68,48,"You have received gifts among men,"
Psalms,68,49,"yes, among the rebellious also, that Yah God might dwell there."
Psalms,68,50,"Blessed be the Lord, who daily bears our burdens,"
Psalms,68,51,even the God who is our salvation.
Psalms,68,52,Selah.
Psalms,68,53,God is to us a God of deliverance.
Psalms,68,54,"To Yahweh, the Lord, belongs escape from death."
Psalms,68,55,"But God will strike through the head of his enemies,"
Psalms,68,56,the hairy scalp of such a one as still continues in his guiltiness.
Psalms,68,57,"The Lord said, “I will bring you again from Bashan,"
Psalms,68,58,I will bring you again from the depths of the sea;
Psalms,68,59,"That you may crush them, dipping your foot in blood,"
Psalms,68,60,that the tongues of your dogs may have their portion from your enemies.”
Psalms,68,61,"They have seen your processions, God,"
Psalms,68,62,"even the processions of my God, my King, into the sanctuary."
Psalms,68,63,"The singers went before, the minstrels followed after,"
Psalms,68,64,"among the ladies playing with tambourines,"
Psalms,68,65,"“Bless God in the congregations,"
Psalms,68,66,even the Lord in the assembly of Israel!”
Psalms,68,67,"There is little Benjamin, their ruler,"
Psalms,68,68,"the princes of Judah, their council,"
Psalms,68,69,"the princes of Zebulun, and the princes of Naphtali."
Psalms,68,70,Your God has commanded your strength.
Psalms,68,71,"Strengthen, God, that which you have done for us."
Psalms,68,72,"Because of your temple at Jerusalem,"
Psalms,68,73,kings shall bring presents to you.
Psalms,68,74,"Rebuke the wild animal of the reeds,"
Psalms,68,75,"the multitude of the bulls, with the calves of the peoples."
Psalms,68,76,"Being humbled, may it bring bars of silver."
Psalms,68,77,Scatter the nations that delight in war.
Psalms,68,78,Princes shall come out of Egypt.
Psalms,68,79,Ethiopia shall hurry to stretch out her hands to God.
Psalms,68,80,"Sing to God, you kingdoms of the earth!"
Psalms,68,81,Sing praises to the Lord!
Psalms,68,82,Selah.
Psalms,68,83,"To him who rides on the heaven of heavens, which are of old;"
Psalms,68,84,"behold, he utters his voice, a mighty voice."
Psalms,68,85,Ascribe strength to God!
Psalms,68,86,"His excellency is over Israel,"
Psalms,68,87,his strength is in the skies.
Psalms,68,88,"You are awesome, God, in your sanctuaries."
Psalms,68,89,The God of Israel gives strength and power to his people.
Psalms,68,90,Praise be to God!
Psalms,68,91,
Psalms,69,1,"Save me, God,"
Psalms,69,2,for the waters have come up to my neck!
Psalms,69,3,"I sink in deep mire, where there is no foothold."
Psalms,69,4,"I have come into deep waters, where the floods overflow me."
Psalms,69,5,I am weary with my crying.
Psalms,69,6,My throat is dry.
Psalms,69,7,"My eyes fail, looking for my God."
Psalms,69,8,Those who hate me without a cause are more than the hairs of my head.
Psalms,69,9,"Those who want to cut me off, being my enemies wrongfully, are mighty."
Psalms,69,10,I have to restore what I didn’t take away.
Psalms,69,11,"God, you know my foolishness."
Psalms,69,12,My sins aren’t hidden from you.
Psalms,69,13,"Don’t let those who wait for you be shamed through me, Lord Yahweh of Armies."
Psalms,69,14,"Don’t let those who seek you be brought to dishonor through me, God of Israel."
Psalms,69,15,"Because for your sake, I have borne reproach."
Psalms,69,16,Shame has covered my face.
Psalms,69,17,"I have become a stranger to my brothers,"
Psalms,69,18,an alien to my mother’s children.
Psalms,69,19,For the zeal of your house consumes me.
Psalms,69,20,The reproaches of those who reproach you have fallen on me.
Psalms,69,21,"When I wept and I fasted,"
Psalms,69,22,that was to my reproach.
Psalms,69,23,"When I made sackcloth my clothing,"
Psalms,69,24,I became a byword to them.
Psalms,69,25,Those who sit in the gate talk about me.
Psalms,69,26,I am the song of the drunkards.
Psalms,69,27,"But as for me, my prayer is to you, Yahweh, in an acceptable time."
Psalms,69,28,"God, in the abundance of your loving kindness, answer me in the truth of your salvation."
Psalms,69,29,"Deliver me out of the mire, and don’t let me sink."
Psalms,69,30,"Let me be delivered from those who hate me, and out of the deep waters."
Psalms,69,31,"Don’t let the flood waters overwhelm me,"
Psalms,69,32,neither let the deep swallow me up.
Psalms,69,33,Don’t let the pit shut its mouth on me.
Psalms,69,34,"Answer me, Yahweh, for your loving kindness is good."
Psalms,69,35,"According to the multitude of your tender mercies, turn to me."
Psalms,69,36,"Don’t hide your face from your servant,"
Psalms,69,37,for I am in distress.
Psalms,69,38,Answer me speedily!
Psalms,69,39,"Draw near to my soul, and redeem it."
Psalms,69,40,Ransom me because of my enemies.
Psalms,69,41,"You know my reproach, my shame, and my dishonor."
Psalms,69,42,My adversaries are all before you.
Psalms,69,43,"Reproach has broken my heart, and I am full of heaviness."
Psalms,69,44,"I looked for some to take pity, but there was none;"
Psalms,69,45,"for comforters, but I found none."
Psalms,69,46,They also gave me gall for my food.
Psalms,69,47,"In my thirst, they gave me vinegar to drink."
Psalms,69,48,Let their table before them become a snare.
Psalms,69,49,May it become a retribution and a trap.
Psalms,69,50,"Let their eyes be darkened, so that they can’t see."
Psalms,69,51,Let their backs be continually bent.
Psalms,69,52,Pour out your indignation on them.
Psalms,69,53,Let the fierceness of your anger overtake them.
Psalms,69,54,Let their habitation be desolate.
Psalms,69,55,Let no one dwell in their tents.
Psalms,69,56,For they persecute him whom you have wounded.
Psalms,69,57,They tell of the sorrow of those whom you have hurt.
Psalms,69,58,Charge them with crime upon crime.
Psalms,69,59,Don’t let them come into your righteousness.
Psalms,69,60,"Let them be blotted out of the book of life,"
Psalms,69,61,and not be written with the righteous.
Psalms,69,62,But I am in pain and distress.
Psalms,69,63,"Let your salvation, God, protect me."
Psalms,69,64,"I will praise the name of God with a song,"
Psalms,69,65,and will magnify him with thanksgiving.
Psalms,69,66,"It will please Yahweh better than an ox,"
Psalms,69,67,or a bull that has horns and hoofs.
Psalms,69,68,"The humble have seen it, and are glad."
Psalms,69,69,"You who seek after God, let your heart live."
Psalms,69,70,"For Yahweh hears the needy,"
Psalms,69,71,and doesn’t despise his captive people.
Psalms,69,72,Let heaven and earth praise him;
Psalms,69,73,"the seas, and everything that moves therein!"
Psalms,69,74,"For God will save Zion, and build the cities of Judah."
Psalms,69,75,"They shall settle there, and own it."
Psalms,69,76,The children also of his servants shall inherit it.
Psalms,69,77,Those who love his name shall dwell therein.
Psalms,69,78,
Psalms,70,1,"Hurry, God, to deliver me."
Psalms,70,2,"Come quickly to help me, Yahweh."
Psalms,70,3,Let them be disappointed and confounded who seek my soul.
Psalms,70,4,Let those who desire my ruin be turned back in disgrace.
Psalms,70,5,Let them be turned because of their shame
Psalms,70,6,"Who say, “Aha! Aha!”"
Psalms,70,7,Let all those who seek you rejoice and be glad in you.
Psalms,70,8,"Let those who love your salvation continually say,"
Psalms,70,9,“Let God be exalted!”
Psalms,70,10,But I am poor and needy.
Psalms,70,11,"Come to me quickly, God."
Psalms,70,12,You are my help and my deliverer.
Psalms,70,13,"Yahweh, don’t delay."
Psalms,70,14,
Psalms,71,1,"In you, Yahweh, I take refuge."
Psalms,71,2,Never let me be disappointed.
Psalms,71,3,"Deliver me in your righteousness, and rescue me."
Psalms,71,4,"Turn your ear to me, and save me."
Psalms,71,5,Be to me a rock of refuge to which I may always go.
Psalms,71,6,"Give the command to save me,"
Psalms,71,7,for you are my rock and my fortress.
Psalms,71,8,"Rescue me, my God, from the hand of the wicked,"
Psalms,71,9,from the hand of the unrighteous and cruel man.
Psalms,71,10,"For you are my hope, Lord Yahweh;"
Psalms,71,11,my confidence from my youth.
Psalms,71,12,I have relied on you from the womb.
Psalms,71,13,You are he who took me out of my mother’s womb.
Psalms,71,14,I will always praise you.
Psalms,71,15,"I am a marvel to many,"
Psalms,71,16,but you are my strong refuge.
Psalms,71,17,"My mouth shall be filled with your praise,"
Psalms,71,18,with your honor all day long.
Psalms,71,19,Don’t reject me in my old age.
Psalms,71,20,Don’t forsake me when my strength fails.
Psalms,71,21,For my enemies talk about me.
Psalms,71,22,"Those who watch for my soul conspire together,"
Psalms,71,23,"saying, “God has forsaken him."
Psalms,71,24,"Pursue and take him, for no one will rescue him.”"
Psalms,71,25,"God, don’t be far from me."
Psalms,71,26,"My God, hurry to help me."
Psalms,71,27,Let my accusers be disappointed and consumed.
Psalms,71,28,Let them be covered with disgrace and scorn who want to harm me.
Psalms,71,29,"But I will always hope,"
Psalms,71,30,and will add to all of your praise.
Psalms,71,31,"My mouth will tell about your righteousness,"
Psalms,71,32,"and of your salvation all day,"
Psalms,71,33,though I don’t know its full measure.
Psalms,71,34,I will come with the mighty acts of the Lord Yahweh.
Psalms,71,35,"I will make mention of your righteousness, even of yours alone."
Psalms,71,36,"God, you have taught me from my youth."
Psalms,71,37,"Until now, I have declared your wondrous works."
Psalms,71,38,"Yes, even when I am old and gray-haired, God, don’t forsake me,"
Psalms,71,39,"until I have declared your strength to the next generation,"
Psalms,71,40,your might to everyone who is to come.
Psalms,71,41,"Your righteousness also, God, reaches to the heavens;"
Psalms,71,42,you have done great things.
Psalms,71,43,"God, who is like you?"
Psalms,71,44,"You, who have shown us many and bitter troubles,"
Psalms,71,45,you will let me live.
Psalms,71,46,You will bring us up again from the depths of the earth.
Psalms,71,47,"Increase my honor,"
Psalms,71,48,and comfort me again.
Psalms,71,49,"I will also praise you with the harp for your faithfulness, my God."
Psalms,71,50,"I sing praises to you with the lyre, Holy One of Israel."
Psalms,71,51,My lips shall shout for joy!
Psalms,71,52,"My soul, which you have redeemed, sings praises to you!"
Psalms,71,53,"My tongue will also talk about your righteousness all day long,"
Psalms,71,54,"for they are disappointed, and they are confounded,"
Psalms,71,55,who want to harm me.
Psalms,71,56,
Psalms,72,1,"God, give the king your justice;"
Psalms,72,2,your righteousness to the royal son.
Psalms,72,3,"He will judge your people with righteousness,"
Psalms,72,4,and your poor with justice.
Psalms,72,5,The mountains shall bring prosperity to the people.
Psalms,72,6,The hills bring the fruit of righteousness.
Psalms,72,7,He will judge the poor of the people.
Psalms,72,8,"He will save the children of the needy,"
Psalms,72,9,and will break the oppressor in pieces.
Psalms,72,10,They shall fear you while the sun endures;
Psalms,72,11,"and as long as the moon, throughout all generations."
Psalms,72,12,"He will come down like rain on the mown grass,"
Psalms,72,13,as showers that water the earth.
Psalms,72,14,"In his days, the righteous shall flourish,"
Psalms,72,15,"and abundance of peace, until the moon is no more."
Psalms,72,16,"He shall have dominion also from sea to sea,"
Psalms,72,17,from the River to the ends of the earth.
Psalms,72,18,Those who dwell in the wilderness shall bow before him.
Psalms,72,19,His enemies shall lick the dust.
Psalms,72,20,The kings of Tarshish and of the islands will bring tribute.
Psalms,72,21,The kings of Sheba and Seba shall offer gifts.
Psalms,72,22,"Yes, all kings shall fall down before him."
Psalms,72,23,All nations shall serve him.
Psalms,72,24,For he will deliver the needy when he cries;
Psalms,72,25,"the poor, who has no helper."
Psalms,72,26,He will have pity on the poor and needy.
Psalms,72,27,He will save the souls of the needy.
Psalms,72,28,He will redeem their soul from oppression and violence.
Psalms,72,29,Their blood will be precious in his sight.
Psalms,72,30,"They shall live, and to him shall be given of the gold of Sheba."
Psalms,72,31,Men shall pray for him continually.
Psalms,72,32,They shall bless him all day long.
Psalms,72,33,Abundance of grain shall be throughout the land.
Psalms,72,34,Its fruit sways like Lebanon.
Psalms,72,35,"Let it flourish, thriving like the grass of the field."
Psalms,72,36,His name endures forever.
Psalms,72,37,His name continues as long as the sun.
Psalms,72,38,Men shall be blessed by him.
Psalms,72,39,All nations will call him blessed.
Psalms,72,40,"Praise be to Yahweh God, the God of Israel,"
Psalms,72,41,who alone does marvelous deeds.
Psalms,72,42,Blessed be his glorious name forever!
Psalms,72,43,Let the whole earth be filled with his glory!
Psalms,72,44,Amen and amen.
Psalms,72,45,"This ends the prayers by David, the son of Jesse."
Psalms,72,46,
Psalms,73,1,"Surely God is good to Israel,"
Psalms,73,2,to those who are pure in heart.
Psalms,73,3,"But as for me, my feet were almost gone."
Psalms,73,4,My steps had nearly slipped.
Psalms,73,5,"For I was envious of the arrogant,"
Psalms,73,6,when I saw the prosperity of the wicked.
Psalms,73,7,"For there are no struggles in their death,"
Psalms,73,8,but their strength is firm.
Psalms,73,9,"They are free from burdens of men,"
Psalms,73,10,neither are they plagued like other men.
Psalms,73,11,Therefore pride is like a chain around their neck.
Psalms,73,12,Violence covers them like a garment.
Psalms,73,13,Their eyes bulge with fat.
Psalms,73,14,Their minds pass the limits of conceit.
Psalms,73,15,They scoff and speak with malice.
Psalms,73,16,"In arrogance, they threaten oppression."
Psalms,73,17,They have set their mouth in the heavens.
Psalms,73,18,Their tongue walks through the earth.
Psalms,73,19,"Therefore their people return to them,"
Psalms,73,20,and they drink up waters of abundance.
Psalms,73,21,"They say, “How does God know?"
Psalms,73,22,Is there knowledge in the Most High?”
Psalms,73,23,"Behold, these are the wicked."
Psalms,73,24,"Being always at ease, they increase in riches."
Psalms,73,25,"Surely I have cleansed my heart in vain,"
Psalms,73,26,"and washed my hands in innocence,"
Psalms,73,27,"For all day long I have been plagued,"
Psalms,73,28,and punished every morning.
Psalms,73,29,"If I had said, “I will speak thus”;"
Psalms,73,30,"behold, I would have betrayed the generation of your children."
Psalms,73,31,"When I tried to understand this,"
Psalms,73,32,it was too painful for me;
Psalms,73,33,"Until I entered God’s sanctuary,"
Psalms,73,34,and considered their latter end.
Psalms,73,35,Surely you set them in slippery places.
Psalms,73,36,You throw them down to destruction.
Psalms,73,37,How they are suddenly destroyed!
Psalms,73,38,They are completely swept away with terrors.
Psalms,73,39,"As a dream when one wakes up,"
Psalms,73,40,"so, Lord, when you awake, you will despise their fantasies."
Psalms,73,41,For my soul was grieved.
Psalms,73,42,I was embittered in my heart.
Psalms,73,43,I was so senseless and ignorant.
Psalms,73,44,I was a brute beast before you.
